35|JAWA TIMUR
35.27.10.2014|Robatal
35.27.10.2015|Gunung Rancak
35.27.10.2016|Pandiyangan
35.27.11|Sokobanah
35.27.11.2001|Tobai Barat
35.27.11.2002|Tobai Tengah
35.27.11.2003|Tobai Timur
35.27.11.2004|Bira Tengah
35.27.11.2005|Bira Timur
35.27.11.2006|Sokobanah Laok
35.27.11.2007|Tamberu Laok
35.27.11.2008|Tamberu Daya
35.27.11.2009|Sokobanah Tengah
35.27.11.2010|Sokobanah Daya
35.27.11.2011|Tamberu Barat
35.27.11.2012|Tamberu Timur
35.27.12|Ketapang
35.27.12.2001|Paopale Laok
35.27.12.2002|Bunten Barat
35.27.12.2003|Bunten Timur
35.27.12.2004|Pancor
35.27.12.2005|Karanganyar
35.27.12.2006|Pangereman
35.27.12.2007|Bira Barat
35.27.12.2008|Ketapang Timur
35.27.12.2009|Ketapang Daya
35.27.12.2010|Ketapang Laok
35.27.12.2011|Ketapang Barat
35.27.12.2012|Paopale Daya
35.27.12.2013|Rabiyan
35.27.12.2014|Banyusokah
35.27.13|Pangarengan
35.27.13.2001|Pangarengan
35.27.13.2002|Apa an
35.27.13.2003|Gulbung
35.27.13.2004|Panyirangan
35.27.13.2005|Pacangga an
35.27.13.2006|Ragung
35.27.14|Karangpenang
35.27.14.2001|Blu uran
35.27.14.2002|Tlambah
35.27.14.2003|Bulmatet
35.27.14.2004|Poreh
35.27.14.2005|Karangpenang Oloh
35.27.14.2006|Karangpenang Onjur
35.27.14.2007|Gunung Kesan
35.28|KAB. PAMEKASAN
35.28.01|Tlanakan
35.28.01.2001|Dabuan
35.28.01.2002|Terrak
35.28.01.2003|Mangar
35.28.01.2004|Bandaran
35.28.01.2005|Kramat
35.28.01.2006|Ambat
35.28.01.2007|Branta Pesisir
35.28.01.2008|Tlanakan
35.28.01.2009|Branta Tinggi
35.28.01.2010|Tlesah
35.28.01.2011|Larangan Tokol
35.28.01.2012|Ceguk
35.28.01.2013|Panglegur
35.28.01.2014|Bukek
35.28.01.2015|Gugul
35.28.01.2016|Larangan Slampar
35.28.01.2017|Taro'an
35.28.02|Pademawu
35.28.02.1018|Barurambat Timur
35.28.02.1019|Lawangan Daya
35.28.02.2001|Tanjung
35.28.02.2002|Padelegan
35.28.02.2003|Majungan
35.28.02.2004|Pagagan
35.28.02.2005|Jarin
35.28.02.2006|Baddurih
35.28.02.2007|Buddih
35.28.02.2008|Sopa'ah
35.28.02.2009|Prekbun
35.28.02.2010|Durbuk
35.28.02.2011|Pademawu Barat
35.28.02.2012|Pademawu Timur
35.28.02.2013|Bunder
35.28.02.2014|Dasok
35.28.02.2015|Murtajih
35.28.02.2016|Sumedangan
35.28.02.2017|Lemper
35.28.02.2020|Sentol
35.28.02.2021|Tambung
35.28.02.2022|Buddagan
35.28.03|Galis
35.28.03.2001|Tobungan
35.28.03.2002|Konang
35.28.03.2003|Pandan
35.28.03.2004|Lembung
35.28.03.2005|Galis
35.28.03.2006|Bulay
35.28.03.2007|Pagendingan
35.28.03.2008|Ponteh
35.28.03.2009|Polagan
35.28.03.2010|Artodung
35.28.04|Pamekasan
35.28.04.1001|Kangenan
35.28.04.1003|Patemon
35.28.04.1011|Bugih
35.28.04.1012|Jungcang Cang
35.28.04.1013|Parteker
35.28.04.1014|Barurambat Kota
35.28.04.1015|Geladak Anyar
35.28.04.1016|Kolpajung
35.28.04.1017|Kowel
35.28.04.2002|Panempan
35.28.04.2004|Laden
35.28.04.2005|Jalmak
35.28.04.2006|Teja Barat
35.28.04.2007|Teja Timur
35.28.04.2008|Bettet
35.28.04.2009|Nyalabu Laok
35.28.04.2010|Nyalabu Daja
35.28.04.2018|Toronan
35.28.05|Proppo
35.28.05.2001|Karang Anyar
35.28.05.2002|Toket
35.28.05.2003|Candi Burung
35.28.05.2004|Bato Kalangan
35.28.05.2005|Gro'om
35.28.05.2006|Srambah
35.28.05.2007|Pangtonggal
35.28.05.2008|Samiran
35.28.05.2009|Kodik
35.28.05.2010|Klampar
35.28.05.2011|Samatan
35.28.05.2012|Lenteng
35.28.05.2013|Talangoh
35.28.05.2014|Billa'an
35.28.05.2015|Rangperang Laok
35.28.05.2016|Rangperang Daja
35.28.05.2017|Banyubulu
35.28.05.2018|Pangorayan
35.28.05.2019|Panglemah
35.28.05.2020|Mapper
35.28.05.2021|Proppo
35.28.05.2022|Jambringin
35.28.05.2023|Campor
35.28.05.2024|Panaguan
35.28.05.2025|Pangbatok
35.28.05.2026|Tattangoh
35.28.05.2027|Badung
35.28.06|Palenggaan
35.28.06.2001|Banyupelle
35.28.06.2002|Rek Kerrek
35.28.06.2003|Angsanah
35.28.06.2004|Akkor
35.28.06.2005|Larangan Badung
35.28.06.2006|Panaan
35.28.06.2007|Patoan Laok
35.28.06.2008|Patoan Dajah
35.28.06.2009|Kacok
35.28.06.2010|Rombuh
35.28.06.2011|Palengaan Laok
35.28.06.2012|Palengaan Dajah
35.28.07|Pegantenan
35.28.07.2001|Plakpak
35.28.07.2002|Palesanggar
35.28.07.2003|Pegantenan
35.28.07.2004|Bulangan Branta
35.28.07.2005|Bulangan Barat
35.28.07.2006|Bulangan Haji
35.28.07.2007|Tlagah
35.28.07.2008|Bulangan Timur
35.28.07.2009|Tebul Timur
35.28.07.2010|Tebul Barat
35.28.07.2011|Ambender
35.28.07.2012|Pasanggar
35.28.07.2013|Tanjung
35.28.08|Larangan
35.28.08.2001|Peltong
35.28.08.2002|Blumbungan
35.28.08.2003|Trasak
35.28.08.2004|Tentenan Barat
35.28.08.2005|Tentenan Timur
35.28.08.2006|Grujugan
35.28.08.2007|Larangan Luar
35.28.08.2008|Larangan Dalam
35.28.08.2009|Panaguan
35.28.08.2010|Montok
35.28.08.2011|Taraban
35.28.08.2012|Duko Timur
35.28.08.2013|Lancar
35.28.08.2014|Kaduara Barat
35.28.09|Pakong
35.28.09.2001|Bicorong
35.28.09.2002|Klompang Barat
35.28.09.2003|Klompang Timur
35.28.09.2004|Cenlecen
35.28.09.2005|Bajang
35.28.09.2006|Banban
35.28.09.2007|Somalang
35.28.09.2008|Palalang
35.28.09.2009|Seddur
35.28.09.2010|Pakong
35.28.09.2011|Bandungan
35.28.09.2012|Lebbek
35.28.10|Waru
35.28.10.2001|Bajur
35.28.10.2002|Sumber Waru
35.28.10.2003|Tampojung Pregih
35.28.10.2004|Tampojung Guwa
35.28.10.2005|Tampojung Tengah
35.28.10.2006|Tampojung Tenggina
35.28.10.2007|Ragang
35.28.10.2008|Sana Laok
35.28.10.2009|Waru Timur
35.28.10.2010|Waru Barat
35.28.10.2011|Tlonto Ares
35.28.10.2012|Tagangser Laok
35.28.11|Batumarmar
35.28.11.2001|Bujur Barat
35.28.11.2002|Pangereman
35.28.11.2003|Bangserreh
35.28.11.2004|Lesong Laok
35.28.11.2005|Ponjanan Barat
35.28.11.2006|Ponjanan Timur
35.28.11.2007|Kapong
35.28.11.2008|Lesong Daja
35.28.11.2009|Batu Bintang
35.28.11.2010|Blaban
35.28.11.2011|Tamberu
35.28.11.2012|Bujur Tengah
35.28.11.2013|Bujur Timur
35.28.12|Kadur
35.28.12.2001|Pamaroh
35.28.12.2002|Pamoroh
35.28.12.2003|Sokolelah
35.28.12.2004|Gagah
35.28.12.2005|Kertagena Laok
35.28.12.2006|Kertagena Tengah
35.28.12.2007|Bungbaruh
35.28.12.2008|Kadur
35.28.12.2009|Bangkes
35.28.12.2010|Kertagena Dajah
35.28.13|Pasean
35.28.13.2001|Sana Tengah
35.28.13.2002|Sana Dajah
35.28.13.2003|Tagangser Dajah
35.28.13.2004|Sotabar
35.28.13.2005|Tlonto Raja
35.28.13.2006|Dempo Barat
35.28.13.2007|Dempo Timur
35.28.13.2008|Bindang
35.28.13.2009|Batukerbuy
35.29|KAB. SUMENEP
35.29.01|Kota Sumenep
35.29.01.1015|Kepanjin
35.29.01.1016|Pajagalan
35.29.01.1017|Bangselok
35.29.01.1018|Karangduak
35.29.01.2005|Kolor
35.29.01.2006|Pabian
35.29.01.2007|Marengan Daya
35.29.01.2008|Kacongan
35.29.01.2009|Paberasan
35.29.01.2010|Parsanga
35.29.01.2011|Bangkal
35.29.01.2012|Kebunan
35.29.01.2013|Pamolokan
35.29.01.2014|Pangarangan
35.29.01.2019|Pandian
35.29.01.2020|Kebunagung
35.29.02|Kalianget
35.29.02.2001|Pinggirpapas
35.29.02.2002|Karanganyar
35.29.02.2003|Marengan Laok
35.29.02.2004|Kertasada
35.29.02.2005|Kalimook
35.29.02.2006|Kalianget Barat
35.29.02.2007|Kalianget Timur
35.29.03|Manding
35.29.03.2001|Kasengan
35.29.03.2002|Lalangon
35.29.03.2003|Tenonan
35.29.03.2004|Lanjuk
35.29.03.2005|Gadding
35.29.03.2006|Giring
35.29.03.2007|Gunung Kembar
35.29.03.2008|Jaba'an
35.29.03.2009|Manding Laok
35.29.03.2010|Manding Timur
35.29.03.2011|Manding Daya
35.29.04|Talango
35.29.04.2001|Talango
35.29.04.2002|Padike
35.29.04.2003|Cabbiya
35.29.04.2004|Essang
35.29.04.2005|Kombang
35.29.04.2006|Poteran
35.29.04.2007|Palasa
35.29.04.2008|Gapurana
35.29.05|Bluto
35.29.05.2001|Guluk Manjung
35.29.05.2002|Kapedi
35.29.05.2003|Pakandangan Barat
35.29.05.2004|Pakandangan Tengah
35.29.05.2005|Pakandangan Sangra
35.29.05.2006|Aeng Dake
35.29.05.2007|Aeng Baja Kenek
35.29.05.2008|Bluto
35.29.05.2009|Lobuk
35.29.05.2010|Bumbungan
35.29.05.2011|Masaran
35.29.05.2012|Palongan
35.29.05.2013|Aeng Baja Raja
35.29.05.2014|Karang Campaka
35.29.05.2015|Sera Barat
35.29.05.2016|Sera Tengah
35.29.05.2017|Sera Timur
35.29.05.2018|Gingging
35.29.05.2019|Errabu
35.29.05.2020|Gilang
35.29.06|Saronggi
35.29.06.2001|Pagar Batu
35.29.06.2002|Tanjung
35.29.06.2003|Kebundadap Timur
35.29.06.2004|Langsar
35.29.06.2005|Kebundadap Barat
35.29.06.2006|Saroka
35.29.06.2007|Tanamerah
35.29.06.2008|Nambakor
35.29.06.2009|Saronggi
35.29.06.2010|Moangan
35.29.06.2011|Juluk
35.29.06.2012|Aengtongtong
35.29.06.2013|Talang
35.29.06.2014|Kambingan Timur
35.29.07|Lenteng
35.29.07.2001|Moncek Barat
35.29.07.2002|Moncek Tengah
35.29.07.2003|Moncek Timur
35.29.07.2004|Banaresep Timur
35.29.07.2005|Tarogan
35.29.07.2006|Kambingan Barat
35.29.07.2007|Poreh
35.29.07.2008|Lenteng Timur
35.29.07.2009|Lembung Timur
35.29.07.2010|Lenteng Barat
35.29.07.2011|Banaresep Barat
35.29.07.2012|Billapora Rebba
35.29.07.2013|Lembung Barat
35.29.07.2014|Ellak Laok
35.29.07.2015|Ellak Daya
35.29.07.2016|Daramista
35.29.07.2017|Jambu
35.29.07.2018|Cangkreng
35.29.07.2019|Meddelan
35.29.07.2020|Sendir
35.29.08|Giliginting
35.29.08.2001|Galis
35.29.08.2002|Gedugan
35.29.08.2003|Bringsang
35.29.08.2004|Aenganyar
35.29.08.2005|Lombang
35.29.08.2006|Jate
35.29.08.2007|Banbaru
35.29.08.2008|Banmaleng
35.29.09|Guluk-Guluk
35.29.09.2001|Bakeong
35.29.09.2002|Payudan Dundang
35.29.09.2003|Pordapor
35.29.09.2004|Guluk-guluk
35.29.09.2005|Ketawang Laok
35.29.09.2006|Pananggungan
35.29.09.2007|Bragung
35.29.09.2008|Tambuko
35.29.09.2009|Payudan Nangger
35.29.09.2010|Payudan Daleman
35.29.09.2011|Payudan Karangsokon
35.29.09.2012|Batuampar
35.29.10|Ganding
35.29.10.2001|Bataal Barat
35.29.10.2002|Bataal Timur
35.29.10.2003|Rombiya Barat
35.29.10.2004|Rombiya Timur
35.29.10.2005|Talaga
35.29.10.2006|Billapora Barat
35.29.10.2007|Billapora Timur
35.29.10.2008|Ganding
35.29.10.2009|Gadu Timur
35.29.10.2010|Gadu Barat
35.29.10.2011|Ketawang Larangan
35.29.10.2012|Ketawang Parebaan
35.29.10.2013|Ketawang Daleman
35.29.10.2014|Ketawang Karay
35.29.11|Pragaan
35.29.11.2001|Kaduara Timur
35.29.11.2002|Sendang
35.29.11.2003|Rombasan
35.29.11.2004|Sentol Laok
35.29.11.2005|Larangan Perreng
35.29.11.2006|Sentol Daya
35.29.11.2007|Pakamban Daya
35.29.11.2008|Pakamban Laok
35.29.11.2009|Jaddung
35.29.11.2010|Pragaan Laok
35.29.11.2011|Pragaan Daya
35.29.11.2012|Prenduan
35.29.11.2013|Aeng Panas
35.29.11.2014|Karduluk
35.29.12|Ambunten
35.29.12.2001|Ambunten Barat
35.29.12.2002|Ambunten Tengah
35.29.12.2003|Ambunten Timur
35.29.12.2004|Tambaagung Barat
35.29.12.2005|Tambaagung Tengah
35.29.12.2006|Tambaagung Ares
35.29.12.2007|Sogian
35.29.12.2008|Tambaagung Timur
35.29.12.2009|Bukabu
35.29.12.2010|Campor Barat
35.29.12.2011|Keles
35.29.12.2012|Campor Timur
35.29.12.2013|Belluk Ares
35.29.12.2014|Belluk Kenek
35.29.12.2015|Belluk Raja
35.29.13|Pasongsongan
35.29.13.2001|Montorna
35.29.13.2002|Prancak
35.29.13.2003|Campaka
35.29.13.2004|Rajun
35.29.13.2005|Lebeng Timur
35.29.13.2006|Lebeng Barat
35.29.13.2007|Soddara
35.29.13.2008|Pasongsongan
35.29.13.2009|Padangdangan
35.29.13.2010|Panaongan
35.29.14|Dasuk
35.29.14.2001|Slopeng
35.29.14.2002|Semaan
35.29.14.2003|Batubellah Barat
35.29.14.2004|Batubellah Timur
35.29.14.2005|Kecer
35.29.14.2006|Bates
35.29.14.2007|Bringin
35.29.14.2008|Jelbudan
35.29.14.2009|Kerta Barat
35.29.14.2010|Kerta Timur
35.29.14.2011|Nyapar
35.29.14.2012|Dasuk Barat
35.29.14.2013|Dasuk Timur
35.29.14.2014|Dasuk Laok
35.29.14.2015|Mantajun
35.29.15|Rubaru
35.29.15.2001|Mandala
35.29.15.2002|Pakondang
35.29.15.2003|Matanair
35.29.15.2004|Tambaksari
35.29.15.2005|Banasare
35.29.15.2006|Bunbarat
35.29.15.2007|Karang Nangka
35.29.15.2008|Basoka
35.29.15.2009|Duko
35.29.15.2010|Rubaru
35.29.15.2011|Kalebengan
35.29.16|Batang Batang
35.29.16.2001|Kolpo
35.29.16.2002|Tamidung
35.29.16.2003|Batang-batang Laok
35.29.16.2004|Batang-Batang Daya
35.29.16.2005|Totosan
35.29.16.2006|Banuaju Barat
35.29.16.2007|Banuaju Timur
35.29.16.2008|Jenangger
35.29.16.2009|Nyabakan Timur
35.29.16.2010|Nyabakan Barat
35.29.16.2011|Jangkong
35.29.16.2012|Legung Barat
35.29.16.2013|Legung Timur
35.29.16.2014|Dapenda
35.29.16.2015|Bilangan
35.29.16.2016|Lombang
35.29.17|Batuputih
35.29.17.2001|Aengmerah
35.29.17.2002|Tengedan
35.29.17.2003|Juruan Laok
35.29.17.2004|Juruan Daya
35.29.17.2005|Badur
35.29.17.2006|Gedang-Gedang
35.29.17.2007|Batuputih Kenek
35.29.17.2008|Batuputih Laok
35.29.17.2009|Batuputih Daya
35.29.17.2010|Bantelan
35.29.17.2011|Larangan Barma
35.29.17.2012|Larangan Kerta
35.29.17.2013|Bulla'an
35.29.17.2014|Sergang
35.29.18|Dungkek
35.29.18.2001|Candi
35.29.18.2002|Jadung
35.29.18.2003|Romben Barat
35.29.18.2004|Romben Rana
35.29.18.2005|Romben Guna
35.29.18.2006|Taman Sare
35.29.18.2007|Bicabbi
35.29.18.2008|Dungkek
35.29.18.2009|Bunpenang
35.29.18.2010|Bungin-bungin
35.29.18.2011|Lapa Taman
35.29.18.2012|Lapa Laok
35.29.18.2013|Lapa Daya
35.29.18.2014|Bancamara
35.29.18.2015|Banraas
35.29.19|Gapura
35.29.19.2001|Grujugan
35.29.19.2002|Longos
35.29.19.2003|Andulang
35.29.19.2004|Gapura Timur
35.29.19.2005|Mandala
35.29.19.2006|Gersik Putih
35.29.19.2007|Gapura Tengah
35.29.19.2008|Gapura Barat
35.29.19.2009|Panagan
35.29.19.2010|Palo'lo'an
35.29.19.2011|Banjar Timur
35.29.19.2012|Banjar Barat
35.29.19.2013|Batudinding
35.29.19.2014|Baban
35.29.19.2015|Karangbudi
35.29.19.2016|Braji
35.29.19.2017|Poja
35.29.20|Gayam
35.29.20.2001|Pancor
35.29.20.2002|Prambanan
35.29.20.2003|Gendang Timur
35.29.20.2004|Karang Tengah
35.29.20.2005|Jambuir
35.29.20.2006|Gayam
35.29.20.2007|Kalowang
35.29.20.2008|Nyamplong
35.29.20.2009|Gendang Barat
35.29.20.2010|Tarebung
35.29.21|Nonggunong
35.29.21.2001|Nonggunong
35.29.21.2002|Somber
35.29.21.2003|Tanah Merah
35.29.21.2004|Sokaramme Timur
35.29.21.2005|Sokarami Paseser
35.29.21.2006|Talaga
35.29.21.2007|Rosong
35.29.21.2008|Sonok
35.29.22|Raas
35.29.22.2001|Ketupat
35.29.22.2002|Jungkat
35.29.22.2003|Kropoh
35.29.22.2004|Karangnangka
35.29.22.2005|Alas Malang
35.29.22.2006|Poteran
35.29.22.2007|Brakas
35.29.22.2008|Tonduk
35.29.22.2009|Guwa-Guwa
35.29.23|Masalembu
35.29.23.2001|Sukajeruk
35.29.23.2002|Masalima
35.29.23.2003|Masakambing
35.29.23.2004|Kramian
35.29.24|Arjasa
35.29.24.2001|Pajanangger
35.29.24.2008|Sawah Sumur
35.29.24.2009|Paseraman
35.29.24.2010|Gelaman
35.29.24.2011|Buddi
35.29.24.2012|Kolo-kolo
35.29.24.2013|Angkatan
35.29.24.2014|Kalisangka
35.29.24.2015|Bilis-bilis
35.29.24.2016|Laok Jang-Jang
35.29.24.2017|Sumbernangka
35.29.24.2018|Duko
35.29.24.2019|Kalikatak
35.29.24.2020|Arjasa
35.29.24.2021|Kalinganyar
35.29.24.2022|Angon-angon
35.29.24.2023|Sambakati
35.29.24.2024|Pandeman
35.29.24.2025|Pabean
35.29.25|Sapeken
35.29.25.2001|Sepanjang
35.29.25.2002|Tanjung Kiaok
35.29.25.2003|Sakala
35.29.25.2004|Pagerungan Besar
35.29.25.2005|Pagerungan Kecil
35.29.25.2006|Saseel
35.29.25.2007|Sapeken
35.29.25.2008|Sabunten
35.29.25.2009|Paliat
35.29.25.2010|Sadulang
35.29.25.2011|Saur Saebus
35.29.26|Batuan
35.29.26.2001|Patean
35.29.26.2002|Babbalan
35.29.26.2003|Gedungan
35.29.26.2004|Gunggung
35.29.26.2005|Batuan
35.29.26.2006|Torbang
35.29.26.2007|Gelugur
35.29.27|Kangayan
35.29.27.2001|Saobi
35.29.27.2002|Kangayan
35.29.27.2003|Torjek
35.29.27.2004|Cangkramaan
35.29.27.2005|Tembayangan
35.29.27.2006|Batuputih
35.29.27.2007|Daandung
35.29.27.2008|Timur Jang-Jang
35.29.27.2009|Jukong-jukong
35.71|KOTA KEDIRI
35.71.01|Mojoroto
35.71.01.1001|Bandar Lor
35.71.01.1002|Bandar Kidul
35.71.01.1003|Banjar Mlati
35.71.01.1004|Pojok
35.71.01.1005|Sukorame
35.71.01.1006|Bujel
35.71.01.1007|Gayam
35.71.01.1008|Mrican
35.71.01.1009|Dermo
35.71.01.1010|Ngampel
35.71.01.1011|Mojoroto
35.71.01.1012|Campurejo
35.71.01.1013|Lirboyo
35.71.01.1014|Tamanan
35.71.02|Kota
35.71.02.1001|Semampir
35.71.02.1002|Balowerti
35.71.02.1003|Dandangan
35.71.02.1004|Ngadirejo
35.71.02.1005|Kampung Dalem
35.71.02.1006|Setonopande
35.71.02.1007|Ringinanom
35.71.02.1008|Pakelan
35.71.02.1009|Setonogedong
35.71.02.1010|Kemasan
35.71.02.1011|Jagalan
35.71.02.1012|Banjaran
35.71.02.1013|Kaliombo
35.71.02.1014|Ngronggo
35.71.02.1015|Manisrenggo
35.71.02.1016|Pocanan
35.71.02.1017|Rejomulyo
35.71.03|Pesantren
35.71.03.1001|Bangsal
35.71.03.1002|Pakunden
35.71.03.1003|Tosaren
35.71.03.1004|Jamsaren
35.71.03.1005|Singonegaran
35.71.03.1006|Blabak
35.71.03.1007|Betet
35.71.03.1008|Tinalan
35.71.03.1009|Bawang
35.71.03.1010|Ngletih
35.71.03.1011|Tampurejo
35.71.03.1012|Ketami
35.71.03.1013|Pesantren
35.71.03.1014|Banaran
35.71.03.1015|Burengan
35.72|KOTA BLITAR
35.72.01|Kepanjenkidul
35.72.01.1001|Kepanjenkidul
35.72.01.1002|Ngadirejo
35.72.01.1003|Sentul
35.72.01.1004|Kauman
35.72.01.1005|Tanggung
35.72.01.1006|Bendo
35.72.01.1007|Kepanjenlor
35.72.02|Sukorejo
35.72.02.1001|Pakunden
35.72.02.1002|Blitar
35.72.02.1003|Tlumpu
35.72.02.1004|Turi
35.72.02.1005|Karangsari
35.72.02.1006|Sukorejo
35.72.02.1007|Tanjungsari
35.72.03|Sananwetan
35.72.03.1001|Gedog
35.72.03.1002|Plosokerep
35.72.03.1003|Klampok
35.72.03.1004|Sananwetan
35.72.03.1005|Rembang
35.72.03.1006|Karang Tengah
35.72.03.1007|Bendogerit
35.73|KOTA MALANG
35.73.01|Blimbing
35.73.01.1001|Balearjosari
35.73.01.1002|Arjosari
35.73.01.1003|Polowijen
35.73.01.1004|Purwodadi
35.73.01.1005|Blimbing
35.73.01.1006|Pandanwangi
35.73.01.1007|Purwantoro
35.73.01.1008|Bunulrejo
35.73.01.1009|Kesatrian
35.73.01.1010|Polehan
35.73.01.1011|Jodipan
35.73.02|Klojen
35.73.02.1001|Klojen
35.73.02.1002|Rampalcelaket
35.73.02.1003|Samaan
35.73.02.1004|Kiduldalem
35.73.02.1005|Sukoharjo
35.73.02.1006|Kasin
35.73.02.1007|Kauman
35.73.02.1008|Oro-oro Dowo
35.73.02.1009|Bareng
35.73.02.1010|Gading Kasri
35.73.02.1011|Penanggungan
35.73.03|Kedungkandang
35.73.03.1001|Kotalama
35.73.03.1002|Mergosono
35.73.03.1003|Bumiayu
35.73.03.1004|Wonokoyo
35.73.03.1005|Buring
35.73.03.1006|Kedungkandang
35.73.03.1007|Lesanpuro
35.73.03.1008|Sawojajar
35.73.03.1009|Madyopuro
35.73.03.1010|Cemorokandang
35.73.03.1011|Arjowinangun
35.73.03.1012|Tlogowaru
35.73.04|Sukun
35.73.04.1001|Ciptomulyo
35.73.04.1002|Gadang
35.73.04.1003|Kebonsari
35.73.04.1004|Bandungrejosari
35.73.04.1005|Sukun
35.73.04.1006|Tanjungrejo
35.73.04.1007|Pisangcandi
35.73.04.1008|Bandulan
35.73.04.1009|Karangbesuki
35.73.04.1010|Mulyorejo
35.73.04.1011|Bakalankrajan
35.73.05|Lowokwaru
35.73.05.1001|Tunggulwulung
35.73.05.1002|Merjosari
35.73.05.1003|Tlogomas
35.73.05.1004|Dinoyo
35.73.05.1005|Sumbersari
35.73.05.1006|Ketawanggede
35.73.05.1007|Jatimulyo
35.73.05.1008|Tunjungsekar
35.73.05.1009|Mojolangu
35.73.05.1010|Tulusrejo
35.73.05.1011|Lowokwaru
35.73.05.1012|Tasik Madu
35.74|KOTA PROBOLINGGO
35.74.01|Kademangan
35.74.01.1001|Ketapang
35.74.01.1002|Triwung Lor
35.74.01.1003|Triwung Kidul
35.74.01.1007|Pohsangit Kidul
35.74.01.1008|Kademangan
35.74.01.1009|Pilang
35.74.02|Wonoasih
35.74.02.1001|Jrebeng Kidul
35.74.02.1002|Pakistaji
35.74.02.1003|Kedunggaleng
35.74.02.1005|Kedung Asem
35.74.02.1006|Sumber Taman
35.74.02.1007|Wonoasih
35.74.03|Mayangan
35.74.03.1001|Mayangan
35.74.03.1002|Mangunharjo
35.74.03.1004|Jati
35.74.03.1007|Sukabumi
35.74.03.1010|Wiroborang
35.74.04|Kanigaran
35.74.04.1001|Tisnonegaran
35.74.04.1002|Sukoharjo
35.74.04.1003|Kanigaran
35.74.04.1004|Kebonsari Wetan
35.74.04.1005|Curahgrinting
35.74.04.1006|Kebonsari Kulon
35.74.05|Kedopok
35.74.05.1001|Jrebeng Kulon
35.74.05.1002|Kareng Lor
35.74.05.1003|Sumber Wetan
35.74.05.1004|Jrebeng Lor
35.74.05.1005|Kedopok
35.74.05.1006|Jrebeng Wetan
35.75|KOTA PASURUAN
35.75.01|Gadingrejo
35.75.01.1001|Karangketug
35.75.01.1002|Gentong
35.75.01.1003|Sebani
35.75.01.1004|Petahunan
35.75.01.1005|Bukir
35.75.01.1006|Randusari
35.75.01.1007|Krapyakrejo
35.75.01.1009|Gadingrejo'an
35.75.02|Purworejo
35.75.02.1001|Pohjentrek
35.75.02.1002|Wirogunan
35.75.02.1003|Tembokrejo
35.75.02.1004|Purutrejo
35.75.02.1005|Kebonagung
35.75.02.1006|Purworejo
35.75.02.1011|Sekargadung
35.75.03|Bugul Kidul
35.75.03.1001|Blandongan
35.75.03.1002|Kepel
35.75.03.1003|Tapa'an
35.75.03.1005|Bakalan
35.75.03.1006|Krampyangan
35.75.03.1009|Bugul Kidul
35.75.04|Panggungrejo
35.75.04.1001|Karanganyar
35.75.04.1002|Tamba'an
35.75.04.1003|Trajeng
35.75.04.1004|Bangilan
35.75.04.1005|Kebonsari
35.75.04.1006|Mayangan
35.75.04.1007|Ngemplakrejo
35.75.04.1008|Petamanan
35.75.04.1009|Pekuncen
35.75.04.1010|Bugul Lor
35.75.04.1011|Kandangsapi
35.75.04.1012|Panggungrejo
35.75.04.1013|Mandaranrejo
35.76|KOTA MOJOKERTO
35.76.01|Prajuritkulon
35.76.01.1003|Mentikan
35.76.01.1004|Kauman
35.76.01.1005|Pulorejo
35.76.01.1006|Prajuritkulon
35.76.01.1007|Surodinawan
35.76.01.1008|Blooto
35.76.02|Magersari
35.76.02.1001|Gununggedangan
35.76.02.1003|Magersari
35.76.02.1004|Gedongan
35.76.02.1008|Balongsari
35.76.02.1009|Kedundung
35.76.02.1010|Wates
35.76.03|Kranggan
35.76.03.1001|Kranggan
35.76.03.1002|Miji
35.76.03.1003|Meri
35.76.03.1004|Jagalan
35.76.03.1005|Sentanan
35.76.03.1006|Purwotengah
35.77|KOTA MADIUN
35.77.01|Kartoharjo
35.77.01.1001|Oro-oro Ombo
35.77.01.1002|Sukosari
35.77.01.1003|Klegen
35.77.01.1004|Rejomulyo
35.77.01.1005|Pilangbango
35.77.01.1006|Tawangrejo
35.77.01.1007|Kanigoro
35.77.01.1008|Kartoharjo
35.77.01.1009|Kelun
35.77.02|Manguharjo
35.77.02.1001|Manguharjo
35.77.02.1002|Sogaten
35.77.02.1003|Patihan
35.77.02.1004|Ngegong
35.77.02.1005|Winongo
35.77.02.1006|Madiun Lor
35.77.02.1007|Pangongangan
35.77.02.1008|Nambangan Lor
35.77.02.1009|Nambangan Kidul
35.77.03|Taman
35.77.03.1001|Mojorejo
35.77.03.1002|Pandean
35.77.03.1003|Banjarejo
35.77.03.1004|Kuncen
35.77.03.1005|Manisrejo
35.77.03.1006|Kejuron
35.77.03.1007|Josenan
35.77.03.1008|Demangan
35.77.03.1009|Taman
35.78|KOTA SURABAYA
35.78.01|Karangpilang
35.78.01.1001|Karangpilang
35.78.01.1002|Kebraon
35.78.01.1003|Kedurus
35.78.01.1004|Warugunung
35.78.02|Wonocolo
35.78.02.1001|Sidosermo
35.78.02.1002|Bendul Merisi
35.78.02.1003|Margorejo
35.78.02.1004|Jemur Wonosari
35.78.02.1005|Siwalankerto
35.78.03|Rungkut
35.78.03.1001|Kalirungkut
35.78.03.1002|Rungkut Kidul
35.78.03.1003|Kedung Baruk
35.78.03.1004|Penjaringansari
35.78.03.1005|Wonorejo
